latitude,longitude,occupancy_rate
383634.2007020352,3766959.4206442125,0.7020378112792969
383254.8884818836,3767219.405329816,0.5661685705184937
383355.0071382142,3767154.952301559,0.5508298933506012
384381.8886032921,3767502.438681107,0.9290367364883423
384019.8247781844,3766655.345181755,0.9262404203414917
384281.96690530627,3767424.9194095647,0.8944463610649109
383899.96789808746,3767060.4021553067,0.8722864627838135
384520.1324221183,3767255.9796638624,0.9315082550048828
384523.4595617994,3768532.3487676326,0.5696353793144227
383742.2219453882,3768159.1990954075,0.8288010358810425
384287.00334983977,3767429.072118439,0.8516846060752868
384676.59299878986,3769452.9890440847,0.4369035422801971
383879.6219091761,3767005.088550471,0.47050929069519043
383617.99443883426,3767922.1708213426,0.4576481878757477
383789.7218692435,3767787.967595617,0.3556074142456055
383269.43158758373,3767895.640571588,0.12486256211996079
384273.8188323548,3767400.3982312116,0.8911426782608032
384507.20455850806,3769308.9972477118,0.5786929249763488
383751.31608265644,3768170.5104409945,0.7854653477668763
384375.4039341195,3768578.9663654636,0.61460040807724
383207.2348039007,3767912.8235675744,0.3006478875875473
383319.82986378716,3768074.2417978863,0.6039985179901123
384309.8383372308,3767446.648191828,0.8403311371803284
383680.479646916,3767905.8742489484,0.7370187520980835
383595.8679982009,3767939.633898044,0.6684000968933106
384760.7958721686,3767661.9481875226,0.6803625702857972
383501.4570718743,3768084.5319565735,0.7395491242408753
384371.37255786767,3768573.9140757388,0.602396023273468
383993.54978844966,3767169.936244183,0.4919559895992279
383555.8951313449,3768201.864411013,0.6140594244003296
384169.50072656956,3767318.386821016,0.7375933647155761
384392.4781931961,3768601.2711295313,0.6296394228935241
385380.0291564454,3769276.2892296184,0.11615435406565666
383634.9995811576,3767908.6525982684,0.7403853535652161
384475.1053691412,3767575.382931648,0.7553785800933838
383874.7328919279,3766997.939784715,0.8381597757339477
383910.49620111706,3766729.9962839438,0.8680503964424133
383977.89042299805,3767172.901185397,0.5673811316490174
384401.9135389408,3768776.2754750266,0.6258014559745788
383921.44771659176,3767065.239865556,0.8103737354278564
383644.88160453015,3767061.9876938825,0.44866008758544923
384595.5197013007,3768174.2415023185,0.19773055911064147
383692.8567230954,3767921.359533003,0.7528173327445984
383292.5308337248,3767889.6989073795,0.25464304983615876
383939.34542794223,3767905.68410445,0.2028123289346695
384516.2037555552,3767251.8132900116,0.8964691996574402
384134.923580309,3767291.971740088,0.5137929618358612
383904.34110829857,3767040.60723455,0.7936503648757934
383945.89783722186,3767101.4273883183,0.9125887632369996
384354.3025819046,3767481.371635441,0.8406327128410339
383974.79094187263,3767168.61393748,0.7031859278678894
383882.72557316953,3767009.708435013,0.888573408126831
383263.2675581702,3767897.3803457157,0.08510469123721123
384310.6310387382,3767428.4500012025,0.9287327527999878
383624.30076493946,3767916.991448022,0.7074149966239929
383895.26355378825,3767053.251110608,0.7636473059654236
384143.75308822107,3767763.433511602,0.7819671630859375
383928.09932557505,3767914.583853096,0.28764417469501496
384387.8556106999,3768759.0354234097,0.6447805285453796
383916.6997746556,3767084.595760653,0.8549871921539307
384381.9831601461,3767208.427486488,0.41116340160369874
384164.9338935007,3767314.893845249,0.644733190536499
383198.86502428644,3767915.3670029095,0.25935993492603304
384118.6515670413,3768539.1933140983,0.5192288517951965
383989.8335586615,3767190.6102986657,0.6961519837379455
384377.6002280866,3767499.053105231,0.8228851199150086
384355.7483288749,3767463.7199826944,0.908242404460907
383912.0009047774,3767077.888263069,0.8131000518798828
383192.5164049075,3767917.1091070496,0.3619820296764374
384405.3815245491,3768780.558333809,0.5960353076457977
384151.2360936858,3767304.636708257,0.888923704624176
383993.4027658947,3767195.557215886,0.7048673748970031
383871.34545740613,3766992.7688630964,0.8801369547843934
384206.79007915634,3767347.6523166085,0.7836310267448425
383611.93842454784,3768164.907344582,0.6697193145751953
384147.6320099325,3768516.102052757,0.7113878130912781
383997.7829010133,3767176.3167818594,0.7525066494941711
384608.9857734791,3767334.412958269,0.5846031486988068
384420.9880620467,3768600.0348724513,0.45656126737594604
384397.1665079538,3768607.2026290377,0.4462750792503357
384000.5310120023,3768257.0578039982,0.5668799102306366
384510.74880425347,3767606.1114607924,0.7032512068748474
383932.3592726284,3767081.6307218317,0.900830614566803
383861.79950167285,3767004.8640002697,0.8393593311309815
383920.0844284286,3767089.544920149,0.8559543013572692
384494.96121456084,3767228.561080974,0.9884453892707825
384293.5222075749,3767433.650293252,0.8892471075057984
384327.49966310617,3767441.330257728,0.6478915274143219
383602.17703384924,3767934.676287071,0.8255610346794129
384278.29327161086,3767403.8923887135,0.8038129568099975
384913.0855755095,3768650.8077864484,0.6247030854225158
384662.8282021129,3768379.0377641716,0.6596043348312378
384384.0367681104,3768590.3948359652,0.7412128567695617
384315.5697246887,3767432.1603005147,0.9193089008331299
383331.1990364614,3768067.89060951,0.6423101305961609
384114.1764604954,3768543.1299319295,0.554575365781784
383628.5982040529,3767913.6113235475,0.769987416267395
384545.1730084886,3767635.3023452633,0.7072508692741394
384210.4747621599,3767369.566422815,0.719719672203064
384392.72573680256,3768764.742881875,0.7268221497535705
383504.9284520167,3768089.0362761626,0.742603313922882
383255.63072682935,3767899.471046633,0.24668360650539398
383907.73532162805,3767046.3326111785,0.8527223110198975
383649.7148507904,3767896.604391607,0.7684952735900878
383922.9778373486,3767918.5284930933,0.5651315331459046
383887.7082571384,3767016.9669588744,0.9301902413368225
384438.9129922377,3769265.0271066977,0.4521522641181946
384376.4280270073,3767214.706172993,0.6626697540283203
384528.1436676373,3767692.2940358897,0.6069942116737366
384270.22288252483,3767415.8581351833,0.5631975889205932
383907.9604982848,3767072.170825752,0.88949636220932
383939.8261297755,3767118.248707046,0.8318161964416504
383379.7964740652,3768041.005686386,0.44985206723213195
383518.1541271636,3768105.9526461167,0.780279541015625
384603.2775044554,3767328.161089495,0.8040191888809204
