latitude,longitude,occupancy_rate
383634.2007020352,3766959.4206442125,0.34991684556007385
383254.8884818836,3767219.405329816,0.5288033604621887
383355.0071382142,3767154.952301559,0.4439041018486023
384381.8886032921,3767502.438681107,0.7507936120033264
384019.8247781844,3766655.345181755,0.6362613916397095
384281.96690530627,3767424.9194095647,0.6505778670310974
383899.96789808746,3767060.4021553067,0.4685802757740021
384520.1324221183,3767255.9796638624,0.4273756146430969
384523.4595617994,3768532.3487676326,0.03572406284511089
383742.2219453882,3768159.1990954075,0.9240542769432067
384287.00334983977,3767429.072118439,0.570906686782837
384676.59299878986,3769452.9890440847,0.1392707496881485
383879.6219091761,3767005.088550471,0.579160213470459
383617.99443883426,3767922.1708213426,0.3990585505962372
383789.7218692435,3767787.967595617,0.08394755646586419
383269.43158758373,3767895.640571588,0.681252908706665
384273.8188323548,3767400.3982312116,0.6357982754707336
384507.20455850806,3769308.9972477118,0.10652689039707183
383751.31608265644,3768170.5104409945,0.8873026371002197
384375.4039341195,3768578.9663654636,0.621934351325035
383207.2348039007,3767912.8235675744,0.5020387291908264
383319.82986378716,3768074.2417978863,0.7713119864463807
384309.8383372308,3767446.648191828,0.6737789869308471
383680.479646916,3767905.8742489484,0.813838529586792
383595.8679982009,3767939.633898044,0.6297234892845154
384760.7958721686,3767661.9481875226,0.482671856880188
383501.4570718743,3768084.5319565735,0.41788291931152344
384371.37255786767,3768573.9140757388,0.5606595575809479
383993.54978844966,3767169.936244183,0.30918225049972536
383555.8951313449,3768201.864411013,0.225587859749794
384169.50072656956,3767318.386821016,0.4851109981536865
384392.4781931961,3768601.2711295313,0.614462161064148
385380.0291564454,3769276.2892296184,0.09475618749856948
383634.9995811576,3767908.6525982684,0.6352615118026733
384475.1053691412,3767575.382931648,0.7486471056938171
383874.7328919279,3766997.939784715,0.5003416776657105
383910.49620111706,3766729.9962839438,0.25375109910964966
383977.89042299805,3767172.901185397,0.7464121460914612
384401.9135389408,3768776.2754750266,0.1105375498533249
383921.44771659176,3767065.239865556,0.6048753261566162
383644.88160453015,3767061.9876938825,0.7650237798690795
384595.5197013007,3768174.2415023185,0.43839543461799624
383692.8567230954,3767921.359533003,0.8602960705757141
383292.5308337248,3767889.6989073795,0.5664500296115875
383939.34542794223,3767905.68410445,0.351573646068573
384516.2037555552,3767251.8132900116,0.3520321786403656
384134.923580309,3767291.971740088,0.1193770557641983
383904.34110829857,3767040.60723455,0.7674273133277894
383945.89783722186,3767101.4273883183,0.7037283182144165
384354.3025819046,3767481.371635441,0.753511393070221
383974.79094187263,3767168.61393748,0.5788748860359192
383882.72557316953,3767009.708435013,0.6152523159980774
383263.2675581702,3767897.3803457157,0.27146896421909333
384310.6310387382,3767428.4500012025,0.6885388255119324
383624.30076493946,3767916.991448022,0.6326412200927735
383895.26355378825,3767053.251110608,0.4715639054775238
384143.75308822107,3767763.433511602,0.5199314773082733
383928.09932557505,3767914.583853096,0.36519149541854856
384387.8556106999,3768759.0354234097,0.2139257401227951
383916.6997746556,3767084.595760653,0.5534653902053833
384381.9831601461,3767208.427486488,0.09380675405263901
384164.9338935007,3767314.893845249,0.2572654753923416
383198.86502428644,3767915.3670029095,0.27986457347869875
384118.6515670413,3768539.1933140983,0.6070889830589294
383989.8335586615,3767190.6102986657,0.5567363202571869
384377.6002280866,3767499.053105231,0.6684595108032226
384355.7483288749,3767463.7199826944,0.7184886455535888
383912.0009047774,3767077.888263069,0.6159965753555298
383192.5164049075,3767917.1091070496,0.3633683979511261
384405.3815245491,3768780.558333809,0.1486724004149437
384151.2360936858,3767304.636708257,0.37779802083969116
383993.4027658947,3767195.557215886,0.6071044087409974
383871.34545740613,3766992.7688630964,0.3836111068725586
384206.79007915634,3767347.6523166085,0.7978041172027588
383611.93842454784,3768164.907344582,0.3230208992958069
384147.6320099325,3768516.102052757,0.6739715099334717
383997.7829010133,3767176.3167818594,0.4815593481063843
384608.9857734791,3767334.412958269,0.07643725052475929
384420.9880620467,3768600.0348724513,0.27517832815647125
384397.1665079538,3768607.2026290377,0.5899750351905823
384000.5310120023,3768257.0578039982,0.7215751647949219
384510.74880425347,3767606.1114607924,0.7094696283340454
383932.3592726284,3767081.6307218317,0.6197324752807617
383861.79950167285,3767004.8640002697,0.2321522742509842
383920.0844284286,3767089.544920149,0.5786449611186981
384494.96121456084,3767228.561080974,0.32062632143497466
384293.5222075749,3767433.650293252,0.53147252202034
384327.49966310617,3767441.330257728,0.5977325081825257
383602.17703384924,3767934.676287071,0.7186704993247985
384278.29327161086,3767403.8923887135,0.5619951725006104
384913.0855755095,3768650.8077864484,0.46297423243522645
384662.8282021129,3768379.0377641716,0.6017930507659912
384384.0367681104,3768590.3948359652,0.6582756578922272
384315.5697246887,3767432.1603005147,0.5992573738098145
383331.1990364614,3768067.89060951,0.7027763724327087
384114.1764604954,3768543.1299319295,0.47736201882362367
383628.5982040529,3767913.6113235475,0.6824280858039856
384545.1730084886,3767635.3023452633,0.787812077999115
384210.4747621599,3767369.566422815,0.6083961725234985
384392.72573680256,3768764.742881875,0.17627804279327391
383504.9284520167,3768089.0362761626,0.466185188293457
383255.63072682935,3767899.471046633,0.5191646635532379
383907.73532162805,3767046.3326111785,0.7858062386512756
383649.7148507904,3767896.604391607,0.5698658227920532
383922.9778373486,3767918.5284930933,0.6495528221130371
383887.7082571384,3767016.9669588744,0.697805917263031
384438.9129922377,3769265.0271066977,0.6190047979354858
384376.4280270073,3767214.706172993,0.07267327308654785
384528.1436676373,3767692.2940358897,0.6879164695739746
384270.22288252483,3767415.8581351833,0.37459766268730166
383907.9604982848,3767072.170825752,0.5175969719886779
383939.8261297755,3767118.248707046,0.5409395813941955
383379.7964740652,3768041.005686386,0.6800917625427246
383518.1541271636,3768105.9526461167,0.6582348942756653
384603.2775044554,3767328.161089495,0.08530253320932388
383891.28030580876,3767022.1356169786,0.6790810108184815
383684.23201836983,3767910.707888998,0.8666993975639343
384008.8455990812,3767212.5579436575,0.6319108486175538
383616.69179885846,3768161.077966539,0.4146833479404449
384298.6509538234,3767437.801877407,0.6275763034820556
383870.26604005665,3767017.624965077,0.3022811561822891
384415.4178198008,3767284.8757221503,0.16032787263393403
383509.80766048224,3768095.408631309,0.4051358878612518
383985.6004464935,3767184.2297644457,0.57555393576622
383912.5265244914,3767053.0389724947,0.7871134757995606
384284.6316020802,3767408.805485769,0.5991008043289184
383924.97064177913,3767096.4719306068,0.5843591451644897
384199.98738593416,3767342.523150569,0.7261879563331604
384400.6345538922,3768611.485486744,0.11036692634224891
384538.70956931263,3768148.7622233764,0.2784518152475357
384322.74696758855,3767437.7285802555,0.21216796040534974
383606.9318916227,3767930.957797357,0.6713483810424805
383929.1647026015,3767077.1228447366,0.7512413501739502
384408.7962911639,3768584.435526303,0.2706331670284271
383866.8365965154,3766986.502672324,0.3301626980304718
384146.57557433896,3767301.0339843957,0.1572840020060539
384410.72533836705,3768787.2581517203,0.12301214337348938
384639.8686635069,3767368.4163854313,0.04054629728198052
383212.93727847433,3767911.0894633266,0.3141839861869812
383935.4042365711,3767111.5377961127,0.609940767288208
383277.71320539137,3767893.43100759,0.6783358573913574
383613.23957232846,3767925.8893052046,0.5253665328025818
383924.8350990844,3767070.410804243,0.7215934276580811
384299.077105186,3767419.8299856563,0.5840299248695373
384524.6272290022,3769359.9115947904,0.3217548757791519
384397.1316495738,3768770.234215149,0.19196637570858002
383343.57810732187,3768061.0833373014,0.7047110080718995
384544.1821773188,3767282.3029628806,0.40073990225791933
384203.76439843,3767364.4361228533,0.5294685244560242
384971.27028378233,3767447.88662928,0.5832369685173034
383623.3617107279,3768155.45048047,0.4360148549079895
383544.170441876,3768209.3287734427,0.2513677716255188
384211.35959915805,3767351.367089434,0.7153879046440125
384544.0951926866,3768559.0464598644,0.04215142577886581
383903.53992468864,3767065.5708177504,0.4878480553627014
383645.4201286444,3767900.206283845,0.621696937084198
383754.6909113628,3768174.6833182145,0.8363660097122192
384549.74632191134,3767639.349942221,0.867814564704895
384525.5597833983,3767261.902203558,0.4154813289642334
383745.59132184624,3768162.9284136957,0.7323997735977172
383896.44488265156,3767029.1700986316,0.7620402574539185
384305.26754379645,3767442.8224843843,0.4761213600635529
384510.5890448426,3767245.6712351986,0.2144467830657959
384439.27127963473,3768796.5575131685,0.6014736890792847
383688.8260736315,3767916.418411032,0.8344409704208374
384367.0265804639,3767472.454344047,0.7147053599357605
383550.76438102475,3768205.0330398404,0.15910027623176576
384061.39617952495,3766626.997751613,0.4001263201236725
383875.2541819662,3767025.327037625,0.4830354392528534
384522.5995797534,3767616.39167174,0.8681083202362061
384056.0224779237,3767227.3946742127,0.3039242088794708
383284.2478393164,3767891.7975691985,0.6968621611595154
383982.12490699434,3767179.3926050947,0.5148327946662903
383220.84964262974,3767908.884414348,0.40178035497665404
384481.2629300296,3767580.6310802065,0.7606669545173645
383650.14412769716,3767069.464463917,0.8064116477966309
384669.2284121829,3768373.968853696,0.8082826137542725
384139.86376739654,3767295.792839338,0.28822797238826753
383639.38796877617,3767905.1604527356,0.5514845252037048
383853.6303373876,3766993.7629692806,0.22947783172130584
384013.3161421731,3767215.7193134543,0.6633160710334778
384936.75046575494,3768244.384303983,0.6712526440620422
384736.92037627345,3768799.462640886,0.23483441770076752
385773.626960283,3769535.8052704646,0.2889749795198441
385122.0020305336,3768439.318349109,0.6376875519752503
384640.84084454866,3768679.970911489,0.5391949415206909
384552.4351124608,3766514.5164599568,0.15042909979820251
384610.65884460916,3766662.529013503,0.208939129114151
384732.9815855252,3768794.40907613,0.22241003811359406
384618.43579067994,3768651.963780208,0.36935271620750426
384390.94774057803,3768792.9346662327,0.374245285987854
384644.6820125398,3768684.5820116377,0.46450009346008303
385697.10682920663,3769352.8509128187,0.6057989656925201
384587.8366625571,3766676.3381753946,0.20963478088378906
385716.35071669053,3769508.994077614,0.532772696018219
384378.6679263929,3768777.6691569067,0.5742179095745087
385365.7809187027,3768277.5397866126,0.8421919107437134
385548.1997694676,3769686.372448521,0.5410678684711456
384727.54706679547,3768787.821097745,0.41519386768341066
384592.9685949064,3766673.1701484555,0.1505412846803665
385557.34234569507,3767965.5698212855,0.38158372044563293
366546.0921233335,3769744.697166927,0.7126986026763916
366729.68013549515,3769958.9410925284,0.40453494191169737
366837.27328850224,3769766.3169871285,0.7220640420913697
366664.67624340334,3769846.615459253,0.704306423664093
366469.27191338345,3769815.327031098,0.7181528806686401
366601.2372846793,3769694.893458461,0.6696868658065795
366471.4461766691,3769851.5653437083,0.6611492991447449
366418.9756152765,3769927.1751503805,0.775388216972351
366813.6930976071,3769783.0650070836,0.7543732166290283
366873.1342902166,3770122.8445891007,0.3360570251941681
366701.3723954602,3769817.370304551,0.610783863067627
366843.48355823976,3769768.1149218422,0.5767041563987731
366476.33273606165,3769844.619511522,0.3531231462955475
366609.7691165112,3769697.6566653475,0.8011623382568359
366537.58739509044,3769756.9070982956,0.5575870275497437
366415.44527500897,3769932.105358725,0.7575674057006836
366885.61849962926,3770117.899181504,0.5120879173278808
366729.040003763,3769815.537729414,0.8370721936225891
366575.29182644933,3769812.0531533193,0.6314680814743042
366566.12840073847,3770169.4385098377,0.4073501467704773
366823.5512420407,3769762.074006175,0.7714421510696411
366715.67157839483,3770025.909424499,0.824843418598175
366477.5981868298,3769803.563213512,0.4762263596057892
366304.2899796469,3770126.670799763,0.6878163814544678
366870.2513983578,3770108.2445495906,0.45512173771858216
366570.6317016199,3769808.902506353,0.6627429962158203
366454.16330926295,3769837.058213519,0.7615930914878846
366410.47122453304,3769939.385209633,0.7606071591377258
366557.7110406002,3769822.1730778776,0.5792566418647767
366885.1768284797,3769765.8631347013,0.7978539347648621
366572.5981685765,3769706.389688006,0.6407567501068115
366711.99795212864,3769876.892236865,0.9368015646934509
366426.7542444704,3769915.86268781,0.8223335862159729
366723.493103961,3769821.4945153524,0.7491313576698303
366874.17820675706,3769777.997000858,0.7675484895706177
384677.9245713026,3767165.660668846,0.49652854800224305
383451.62328424247,3767420.1554722404,0.8323445439338684
384416.63188881107,3767995.2097297395,0.6359177350997924
384062.09409731656,3767293.3089084234,0.4897204518318176
384632.516481171,3769554.8953205133,0.3980702817440033
384209.7973468181,3767088.318656252,0.3893820524215698
385052.9332521082,3767876.649725987,0.17229932844638823
384426.14464538975,3768606.5151815135,0.21910400390625
384032.38217201066,3767023.9515273683,0.3272033393383026
366546.0216748615,3769791.947757104,0.6635137796401978
385780.81496291683,3769466.180820616,0.3827412575483322
384643.02354443044,3768080.27882234,0.7271911382675171
384864.9083989834,3768386.664142312,0.5793654501438141
384353.0672127628,3767267.3394358,0.09060315191745758
366524.1016140459,3769939.108588937,0.7512534320354461
383836.77043486485,3767146.908987537,0.46687206625938416
385125.9977003259,3768039.234893262,0.3657231509685516
385585.127119083,3767736.658249799,0.08946964740753174
384595.55713556235,3767278.1262404374,0.5307795643806458
385714.1818818265,3770069.3130840454,0.399260014295578
385449.6637482042,3768388.979590685,0.8260702013969421
384016.68367174116,3767001.1868113736,0.2581688970327377
384614.45798347786,3767049.2088495377,0.6972555637359619
385592.66533635487,3767840.7065967685,0.2184331715106964
384958.63454880135,3767971.9563369798,0.2964353561401367
384488.5478096239,3768259.282911517,0.499414199590683
